Date,Close,High,Low,Open,Volume
2011-05-13,14.242402076721191,14.469126230242416,14.111864841054551,14.469126230242416,7664900
2011-05-16,14.132478713989258,14.441648684717112,14.098127077433245,14.159961071578817,9360800
2011-05-17,13.933236122131348,14.084385149542054,13.720251793432928,14.084385149542054,10792700
2011-05-18,13.953847885131836,14.091257057773484,13.864532840216459,13.953847885131838,10569500
2011-05-19,13.898877143859863,14.001933313743871,13.706505976191128,13.960711107876328,12138400
2011-05-20,13.706511497497559,13.892012153840698,13.548490575561871,13.871401697819698,21442000
2011-05-23,13.383602142333984,13.548492364427284,13.33550932469398,13.527881905684996,18690200
2011-05-24,13.431694984436035,13.541621799365101,13.397343346182327,13.479789112594627,10598200
2011-05-25,13.452306747436523,13.562233562314843,13.273675345651506,13.417955109198674,11148800
2011-05-26,13.590062141418457,13.631391204292978,13.34898119645891,13.431638008422496,9363400
2011-05-27,13.68649959564209,13.720939178375293,13.459194933759695,13.631395474997445,8675600
2011-05-31,13.87936019897461,13.97579337347249,13.70027151923348,13.851808801822049,9649000
2011-06-01,13.583173751831055,13.87935879553882,13.514294609021706,13.87935879553882,15452900
2011-06-02,13.410969734191895,13.665826962316254,13.362753821413389,13.610722874314376,13361500
2011-06-03,13.107905387878418,13.307657328216113,13.059688133796785,13.183672731006448,13211800
2011-06-06,12.990805625915527,13.169894296477056,12.963252916389676,13.05279790856319,11462200
2011-06-07,13.011472702026367,13.176785066838185,12.997697656964801,13.039025419721282,8982800
2011-06-08,12.853044509887695,12.921924968866607,12.715283591929875,12.880597218993453,12081400
2011-06-09,12.88748550415039,12.990806860909256,12.770390418890178,12.859934105790819,8434800
2011-06-10,12.653291702270508,12.84615539681952,12.570634894759943,12.84615539681952,11184600
2011-06-13,12.591296195983887,12.756608454824491,12.52930393469553,12.715279404775552,10259500
2011-06-14,12.763498306274414,12.908146059089535,12.742833778535731,12.742833778535731,7455400
2011-06-15,12.38465690612793,12.68084191083956,12.315776458602043,12.625737815575901,13972500
2011-06-16,12.363998413085938,12.446653930653296,12.164245170357585,12.370885278061747,13007000
2011-06-17,12.260672569274902,12.536194364006255,12.233121178072938,12.481090267817041,10525100
2011-06-20,12.34333610534668,12.419104771617992,12.109143240313532,12.191800086590055,9420100
2011-06-21,12.164243698120117,12.39154831459834,12.116027766410433,12.39154831459834,22796100
2011-06-22,12.212458610534668,12.288227247632024,12.136691287222806,12.15735450549627,20484300
2011-06-23,12.253789901733398,12.26756494515744,11.895612496993657,12.054036663548866,19540300
2011-06-24,12.088475227355957,12.288228448761224,12.054035651010176,12.260675736656102,15285100
2011-06-27,11.964492797851562,12.095364248112338,11.847396390817487,12.095364248112338,18067400
2011-06-28,12.088475227355957,12.15046751580686,11.916274718055812,12.005819718611836,12992500
2011-06-29,12.171131134033203,12.288227524097465,12.054034743968941,12.13669156027893,13368400
2011-06-30,12.50175666809082,12.50864484609267,12.191796540721334,12.240012472948656,15373900
2011-07-01,12.77038860321045,12.880596808550708,12.508643130188258,12.625739512585461,18175100
2011-07-05,12.61196517944336,12.89437391510481,12.570637424264662,12.873710694408286,12211800
2011-07-06,12.56375503540039,12.701516034522948,12.529315442512878,12.605082809622656,13280700
2011-07-07,12.52930736541748,12.811716049154592,12.439762379577669,12.763500124680267,16828300
2011-07-08,12.302006721496582,12.432878183029139,12.198685348790274,12.370885884919684,11386900
2011-07-11,11.881834030151367,12.150466379117342,11.847394457027447,12.150466379117342,19684200
2011-07-12,11.633864402770996,11.847393951135032,11.620089362380932,11.847393951135032,18279700
2011-07-13,11.647640228271484,11.909385690583981,11.613200658181338,11.757848429102415,13535800
2011-07-14,11.406561851501465,11.702746950253394,11.372122273696409,11.702746950253394,20423000
2011-07-15,11.530545234680176,11.530545234680176,11.365232913591294,11.45477659484486,13611700
2011-07-18,11.365233421325684,11.441002064545915,11.268801558162192,11.434113886636293,12298000
2011-07-19,11.606315612792969,11.613203791426507,11.372122794395617,11.420338731044648,10134000
2011-07-20,11.613201141357422,11.799176666881403,11.585648433110645,11.702744815588565,10652700
2011-07-21,11.709633827209473,11.79229064405541,11.606313791491202,11.723410182314717,17764500
2011-07-22,11.806069374084473,11.812957553789252,11.620093777199251,11.695861126379919,16033900
2011-07-25,11.723410606384277,11.757850181607635,11.640753786548405,11.68896971737534,15793200
2011-07-26,11.909392356872559,11.950720126871051,11.70963905993862,11.77163137182942,23325600
2011-07-27,11.048384666442871,11.330793380210887,10.972616026334435,11.31012884733071,44281300
2011-07-28,11.020830154418945,11.213695155083997,10.993278105308605,11.013941977918194,17140800
2011-07-29,10.958836555480957,11.055268387268427,10.78663610512609,10.924396334031467,15349000
2011-08-01,10.76597785949707,11.124154641773806,10.607553020820356,11.06905052142354,18340000
2011-08-02,10.421575546264648,10.807304343095002,10.407799189359995,10.641992001596279,18870900
2011-08-03,10.593774795532227,10.621326849143914,10.325141780148684,10.414686118609865,17784100
2011-08-04,9.980740547180176,10.435349749543914,9.953188494215489,10.435349749543914,30062700
2011-08-05,9.863642692565918,10.235595680780202,9.505466057233816,10.139163838175582,29154400
2011-08-08,9.223057746887207,9.691442595724899,9.223057746887207,9.46413801956579,31645300
2011-08-09,9.877422332763672,9.904974390805002,9.195508403571088,9.36082075181907,26972400
2011-08-10,9.09218692779541,9.657005055431217,9.057746693919974,9.643228699123913,26459000
2011-08-11,9.808540344238281,9.932524914720702,9.312603376094154,9.326379074540657,33976700
2011-08-12,9.918749809265137,10.070286452628812,9.739661765536642,9.946301866522818,19584600
2011-08-15,10.717759132385254,10.7384230079219,10.03584467074837,10.056509203177773,29805200
2011-08-16,10.442237854003906,10.676430631012835,10.325141465499442,10.497341959548036,24742900
2011-08-17,10.380245208740234,10.497341593157666,10.325141105119412,10.483565895698826,16911700
2011-08-18,9.918749809265137,10.263150853432577,9.780989522976734,10.070286452628812,31045900
2011-08-19,9.863642692565918,10.221819984790683,9.753434497079118,9.815426771263608,21637500
2011-08-22,9.753437042236328,10.359582932480027,9.698332930113523,10.359582932480027,23784600
2011-08-23,10.049619674682617,10.049619674682617,9.732770779180953,9.79476305434973,18442300
2011-08-24,9.960079193115234,9.980743073846709,9.691446116034376,9.966967372323367,14463500
2011-08-25,9.657002449035645,10.070283173319194,9.643226096446536,10.028955429337163,19232100
2011-08-26,9.898085594177246,9.973853584837821,9.38148404548182,9.615676852659934,23226400
2011-08-29,10.43031120300293,10.457959449922514,10.063971766521881,10.063971766521881,10262800
2011-08-30,10.257512092590332,10.409577818750556,10.133094620351388,10.381929564829276,17299500
2011-08-31,10.38884162902832,10.533995133829317,10.278248608072591,10.361193373789389,13745600
2011-09-01,10.188390731811523,10.561642474820513,10.167654706973897,10.416488982584442,14910900
2011-09-02,9.759841918945312,10.036325090605756,9.669984937594641,10.022500635388896,11832300
2011-09-06,9.704545974731445,9.732194227569401,9.393502965507851,9.483359952027795,15732500
2011-09-07,10.043233871459961,10.043233871459961,9.780575227919073,9.898080427902789,17016700
2011-09-08,9.925735473632812,10.216042559696065,9.815142423549016,9.870438948590914,22378900
