Date,Close,High,Low,Open,Volume
2011-05-13,29.730554580688477,29.96885994207074,29.47581404251887,29.911338390659772,207800
2011-05-16,29.27037239074707,29.65659112085971,29.262156371563044,29.541548044150943,204900
2011-05-17,29.122455596923828,29.245717813237434,28.834847938443254,29.18819628154132,194000
2011-05-18,29.533334732055664,29.56620508467109,28.982770431849453,29.17998627816327,272800
2011-05-19,29.648378372192383,29.968856445429857,29.426508213484343,29.607288867673457,175100
2011-05-20,29.48402214050293,29.599065200178856,29.114238638195832,29.492238158470524,258300
2011-05-23,28.580102920532227,29.081364589230525,28.50614622949989,29.081364589230525,298600
2011-05-24,28.251422882080078,28.60477134291567,28.16103097795617,28.60477134291567,386800
2011-05-25,28.448637008666992,28.473291339463973,28.103507724401602,28.13637807567142,176400
2011-05-26,28.90880584716797,28.917021865743685,28.185673959653432,28.333587371524327,206700
2011-05-27,28.999197006225586,29.05671853889548,28.851283598020586,28.96632666336038,80400
2011-05-31,29.656591415405273,29.697677781110936,29.097808064679715,29.270372681456756,418000
2011-06-01,29.081361770629883,29.6812312576686,29.05671058757095,29.566188223810155,331500
2011-06-02,28.801973342895508,29.147105616794278,28.423973866229932,29.06492977315747,264500
2011-06-03,28.430604934692383,28.66993443476388,28.35633037081368,28.438856264829546,323600
2011-06-06,28.158267974853516,28.50488370684658,28.11700502175379,28.381091699385873,252700
2011-06-07,28.397600173950195,28.57090648212208,27.951952683083793,28.348082736688877,211000
2011-06-08,28.5048828125,28.59566319536806,28.141761281027755,28.24079614315369,296500
2011-06-09,28.595661163330078,28.71119867943869,28.348077173770243,28.603912493840177,238200
2011-06-10,28.480119705200195,28.744209496580144,28.158264305537312,28.40584514003483,404000
2011-06-13,28.331579208374023,28.546148466972166,28.23254433687175,28.430610931714572,186700
2011-06-14,28.438858032226562,28.8514938242722,28.381089273193073,28.57915583856593,278300
2011-06-15,27.795156478881836,28.364592928579327,27.72913321900614,28.232549556990243,395500
2011-06-16,28.017969131469727,28.183024067445604,27.687859259517968,27.885925812321233,312200
2011-06-17,27.87767219543457,28.257299504357626,27.55581679182508,28.16651912935779,650400
2011-06-20,27.960195541381836,28.108744643257744,27.762129022827125,27.844658050625135,334100
2011-06-21,28.216032028198242,28.257298122570177,27.951945394655052,28.100494519543222,255900
2011-06-22,27.943702697753906,28.174777786453518,27.885933925579003,28.042734428887744,369500
2011-06-23,28.150020599365234,28.265558143545345,27.34950597445738,27.696121755159677,335800
2011-06-24,28.059236526489258,28.29856606418573,27.943698997438975,28.29856606418573,458400
2011-06-27,28.45537757873535,28.61217812207128,28.050996070282714,28.125270674634002,188700
2011-06-28,28.727705001831055,28.777219282098617,28.455363867714436,28.579155864705857,149300
