Date,Close,High,Low,Open,Volume
2011-05-13,18.350038528442383,18.38549270534127,18.25619307397709,18.34378237695621,390200
2011-05-16,18.237415313720703,18.302065897597757,18.14148398564502,18.16651017208959,366000
2011-05-17,18.183197021484375,18.27495653669504,18.066409724992585,18.145658531734497,351200
2011-05-18,18.26036262512207,18.29998703782737,18.103952479499615,18.139406655066278,452400
2011-05-19,18.606552124023438,18.635748558737458,18.427201687302247,18.504364602524365,264000
2011-05-20,18.65867805480957,18.760865517231384,18.525208261540342,18.62322548902237,244600
2011-05-23,18.425111770629883,18.470992326952896,18.320838357563403,18.412599470209432,264400
2011-05-24,18.445968627929688,18.500191255556327,18.366721396080163,18.40634580754804,1154400
2011-05-25,18.36046028137207,18.391742619279896,18.24158867019097,18.26244303176759,381000
2011-05-26,18.73792839050293,18.769210726597734,18.48975879727842,18.525211369012535,321400
2011-05-27,18.7858943939209,18.821346964791804,18.708731512243933,18.737927934265343,174600
2011-05-31,18.842206954956055,18.87557521357179,18.719165081254356,18.819266674929274,325000
2011-06-01,18.74001693725586,18.894341134967657,18.66493995651262,18.86097447190729,625800
2011-06-02,18.631572723388672,18.758786414892445,18.56066756607104,18.712907449555985,525800
2011-06-03,18.76922035217285,18.80675885652066,18.506450821738206,18.510622650602695,764400
2011-06-06,18.696218490600586,18.90267935006772,18.683704602300487,18.82551647137861,623800
2011-06-07,18.75461196899414,18.902679991705572,18.74626990687278,18.89433792958421,496000
2011-06-08,18.558578491210938,18.644083439268012,18.500185644286958,18.604459039818565,260800
2011-06-09,18.744186401367188,18.790066953385463,18.579434233249692,18.610716572451775,162000
2011-06-10,18.452228546142578,18.631577398206723,18.38132177994783,18.610723028532885,952000
2011-06-13,18.441795349121094,18.50227411782805,18.335436025458097,18.45430764916875,287800
2011-06-14,18.414688110351562,18.43762839190948,18.241593837173184,18.27079026986758,488200
2011-06-15,17.914173126220703,18.181112815701002,17.884976697126675,18.091437614601897,505600
2011-06-16,17.782791137695312,17.85995405339688,17.626380983147055,17.661835160736967,477000
2011-06-17,17.955881118774414,17.995505524240496,17.799471001727447,17.887060285413114,333200
2011-06-20,18.020526885986328,18.03720941810815,17.89956937936114,17.947534244725414,469600
2011-06-21,18.204050064086914,18.27495521120172,18.02678560521411,18.064324092241296,490200
2011-06-22,18.08726692199707,18.24367704152249,18.068496880289292,18.099779222411577,240600
2011-06-23,17.849519729614258,17.880802067623456,17.655572734346013,17.734819945028278,432000
2011-06-24,17.734819412231445,17.776528134266805,17.59509344321865,17.730647585376452,267600
2011-06-27,17.937110900878906,18.005930136372587,17.86411983833359,17.86411983833359,326200
2011-06-28,17.993417739868164,18.101862967421308,17.93502489014839,17.993417739868164,280800
2011-06-29,18.053895950317383,18.10603264898309,17.903742003586423,18.001759251651677,249000
2011-06-30,18.35211944580078,18.606546810873127,18.083093867539983,18.08935001732276,392400
2011-07-01,18.516868591308594,18.52938088882886,18.366714656722813,18.38339878080693,293600
2011-07-05,18.892255783081055,19.063265704036983,18.825520863890002,18.992358957410627,418000
2011-07-06,18.771297454833984,18.796322051927596,18.61071553174969,18.727502818834388,292000
2011-07-07,18.89642333984375,18.952730268806913,18.827602522488842,18.858884856839765,209400
2011-07-08,19.142515182495117,19.205078281634346,19.006959414397535,19.113318751346245,336600
2011-07-11,18.892255783081055,19.05909387660168,18.806752413689072,19.0382395126831,261800
2011-07-12,18.714982986450195,18.835940470946422,18.68370065893079,18.714982986450195,350200
2011-07-13,18.74835968017578,18.84429102769375,18.581521585570453,18.635744204980085,277800
2011-07-14,18.698305130004883,18.883911637627605,18.631568632707513,18.78589439607918,246200
2011-07-15,18.952735900878906,18.95899364247716,18.785899386572197,18.802583515328696,363600
2011-07-18,18.714982986450195,18.79005993606266,18.552316792651606,18.733753019395948,233400
2011-07-19,18.60236930847168,18.71081450857538,18.50018184732757,18.5022677603141,410000
2011-07-20,18.729589462280273,18.729589462280273,18.4918462139138,18.598205537999636,240400
2011-07-21,19.24887466430664,19.24887466430664,18.779644257343342,18.82135299041672,594200
2011-07-22,19.43864631652832,19.478270716207007,19.123740214697065,19.221757461637544,322800
2011-07-25,19.376089096069336,19.463678393463685,19.35731905172127,19.436566283970503,289200
2011-07-26,19.66179656982422,19.711847367827254,19.49496004611871,19.701420980081636,455200
